"round","project","bug_id","seed","budget","tests","coverage","line_cov","branch_cov","total_goals","covered_goals","lines","covered_lines","total_branches","covered_branches","buggy_result","buggy_fails","fixed_result","fixed_fails","verdict"
2,"Time",13,20260918,60,77,63.77,70.3,57.44,1241,795,97,471,526,284,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",14,20260918,60,19,98.68,99.12,98.25,171,169,18,111,46,46,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Time",15,20260918,60,43,96.04,97.33,94.74,151,144,16,73,74,70,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",16,20260918,60,46,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",17,20260918,60,44,84.53,87.87,81.18,524,439,48,297,164,134,"FAIL",1,"FAIL",1,"INCONCLUSIVE"
2,"Time",18,20260918,60,20,63.17,70.38,55.96,534,348,74,240,152,80,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",19,20260918,60,44,80.06,84.32,75.81,524,417,48,285,164,124,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",1,20260918,60,75,94.93,95.54,91.72,467,447,70,292,118,112,"PASS",0,"FAIL",2,"INCONCLUSIVE"
2,"Time",20,20260918,60,124,63.03,66.18,57.87,1747,1077,179,677,616,315,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",22,20260918,60,28,95.57,98.83,92.31,249,241,32,169,58,52,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",23,20260918,60,47,84.27,88.43,80.11,523,438,48,298,164,132,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",24,20260918,60,19,97.8,99.3,96.3,223,219,28,141,64,61,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",25,20260918,60,43,78.88,83.59,73.3,499,390,47,270,154,112,"FAIL",1,"FAIL",1,"INCONCLUSIVE"
2,"Time",26,20260918,60,101,89.06,91.62,86.5,514,405,50,278,158,116,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",27,20260918,60,88,79.61,84.01,75.75,1234,990,97,562,520,383,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",2,20260918,60,75,95.18,95.75,91.9,464,449,70,290,118,113,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Time",3,20260918,60,87,95.76,95.8,95,378,360,103,228,50,45,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",4,20260918,60,54,98.66,98.02,97.76,387,377,45,248,106,103,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Time",5,20260918,60,74,"","","",0,0,0,0,0,0,"PASS",0,"FAIL",2,"INCONCLUSIVE"
2,"Time",6,20260918,60,26,66.4,73.18,59.62,566,385,74,262,168,95,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",7,20260918,60,51,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",8,20260918,60,50,79.56,84,75.12,551,434,48,294,180,135,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",9,20260918,60,46,80.81,85.84,75.77,540,435,48,297,172,130,"PASS",0,"FAIL",2,"INCONCLUSIVE"
