project,bug_id,tests,buggy_result,buggy_fails,fixed_result,fixed_fails,verdict,lines,covered_lines,line_cov,branches,covered_branches,branch_cov,buggy_test_seconds,fixed_test_seconds,test_run_seconds,buggy_test_time_source,fixed_test_time_source
JxPath,20,64,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JxPath,21,26,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,22,49,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,3,25,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,4,49,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JxPath,5,34,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,6,26,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,7,58,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,8,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,9,44,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,1,25,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,10,17,PASS,0,PASS,0,NOT_REVEALING,279,228,81.72,127,88,69.29,,,,,
Lang,11,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,,,,,
Lang,12,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Lang,13,21,FAIL,6,FAIL,6,INCONCLUSIVE,64,44,68.75,14,12,85.71,,,,,
Lang,14,78,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,15,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,16,51,FAIL,6,FAIL,6,INCONCLUSIVE,375,290,77.33,358,222,62.01,,,,,
Lang,17,26,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,19,20,FAIL,6,FAIL,4,INCONCLUSIVE,27,27,100.0,18,17,94.44,,,,,
Lang,20,92,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,21,46,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,22,63,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,23,28,FAIL,5,FAIL,5,INCONCLUSIVE,167,87,52.1,99,30,30.3,,,,,
Lang,24,24,FAIL,3,FAIL,3,INCONCLUSIVE,376,244,64.89,356,161,45.22,,,,,
Lang,26,69,FAIL,2,FAIL,2,INCONCLUSIVE,465,397,85.38,228,156,68.42,,,,,
Lang,27,29,FAIL,2,FAIL,2,INCONCLUSIVE,374,265,70.86,352,197,55.97,,,,,
Lang,28,15,FAIL,6,FAIL,6,INCONCLUSIVE,20,19,95.0,14,12,85.71,,,,,
Lang,29,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Lang,3,49,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Lang,30,55,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Lang,31,118,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Lang,32,64,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Lang,33,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Lang,34,70,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Lang,35,8,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,36,34,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,37,19,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Lang,38,28,FAIL,1,PASS,0,REVEALING,464,360,77.59,228,136,59.65,,,,,
Lang,39,74,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Lang,4,16,FAIL,1,FAIL,1,INCONCLUSIVE,25,25,100.0,14,14,100.0,,,,,
Lang,40,81,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Lang,41,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,42,32,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Lang,43,19,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Lang,44,37,FAIL,14,FAIL,14,INCONCLUSIVE,190,124,65.26,216,93,43.06,,,,,
Lang,45,47,FAIL,7,FAIL,7,INCONCLUSIVE,138,131,94.93,102,97,95.1,,,,,
Lang,46,111,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,47,101,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,49,56,FAIL,4,FAIL,4,INCONCLUSIVE,276,258,93.48,184,148,80.43,,,,,
Lang,5,22,FAIL,3,FAIL,3,INCONCLUSIVE,82,77,93.9,56,49,87.5,,,,,
Lang,50,46,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Lang,51,33,FAIL,2,FAIL,2,INCONCLUSIVE,171,155,90.64,212,161,75.94,,,,,
Lang,52,58,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Lang,53,29,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Lang,54,30,FAIL,3,FAIL,3,INCONCLUSIVE,79,75,94.94,64,52,81.25,,,,,
Lang,55,19,FAIL,7,FAIL,7,INCONCLUSIVE,57,53,92.98,26,23,88.46,,,,,
Lang,56,40,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Lang,57,25,FAIL,1,FAIL,1,INCONCLUSIVE,79,77,97.47,64,53,82.81,,,,,
Lang,58,56,FAIL,2,FAIL,2,INCONCLUSIVE,435,351,80.69,420,289,68.81,,,,,
Lang,59,152,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Lang,6,13,FAIL,2,FAIL,2,INCONCLUSIVE,30,30,100.0,12,12,100.0,,,,,
Lang,60,37,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,61,64,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,62,31,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,63,17,FAIL,9,FAIL,9,INCONCLUSIVE,252,160,63.49,135,82,60.74,,,,,
Lang,64,9,FAIL,8,FAIL,8,INCONCLUSIVE,18,4,22.22,8,0,0.0,,,,,
Lang,65,47,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Lang,7,34,FAIL,2,FAIL,2,INCONCLUSIVE,380,275,72.37,366,200,54.64,,,,,
Lang,8,29,PASS,0,PASS,0,NOT_REVEALING,337,212,62.91,150,80,53.33,,,,,
Lang,9,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,1,104,FAIL,8,FAIL,8,INCONCLUSIVE,425,361,84.94,192,151,78.65,,,,,
Math,10,46,FAIL,4,FAIL,4,INCONCLUSIVE,552,451,81.7,286,189,66.08,,,,,
Math,100,17,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,101,40,PASS,0,PASS,0,NOT_REVEALING,143,136,95.1,52,49,94.23,,,,,
Math,102,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,103,33,FAIL,5,FAIL,3,INCONCLUSIVE,37,37,100.0,14,14,100.0,,,,,
Math,104,14,FAIL,1,FAIL,1,INCONCLUSIVE,47,42,89.36,40,36,90.0,,,,,
Math,105,23,FAIL,8,FAIL,8,INCONCLUSIVE,71,71,100.0,18,18,100.0,,,,,
Math,106,17,FAIL,7,FAIL,7,INCONCLUSIVE,57,51,89.47,15,12,80.0,,,,,
Math,11,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Math,12,21,FAIL,5,FAIL,5,INCONCLUSIVE,48,46,95.83,14,12,85.71,,,,,
Math,13,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,14,34,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Math,15,32,FAIL,1,FAIL,1,INCONCLUSIVE,1497,796,53.17,798,267,33.46,,,,,
Math,16,37,FAIL,6,FAIL,6,INCONCLUSIVE,1484,837,56.4,790,288,36.46,,,,,
Math,17,16,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,18,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,3.0,4.0,log_ant_total,log_ant_total
Math,19,17,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,3.0,7.0,log_ant_total,log_ant_total
Math,2,25,FAIL,1,FAIL,1,INCONCLUSIVE,74,73,98.65,26,23,88.46,,,,,
Math,20,21,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,21,10,FAIL,2,FAIL,2,INCONCLUSIVE,52,52,100.0,28,28,100.0,,,,,
Math,22,55,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,23,27,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,24,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,3.0,6.0,log_ant_total,log_ant_total
Math,25,9,FAIL,1,FAIL,2,INCONCLUSIVE,94,89,94.68,28,26,92.86,,,,,
Math,26,45,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,3.0,4.0,log_ant_total,log_ant_total
Math,27,47,FAIL,47,FAIL,47,INCONCLUSIVE,183,28,15.3,94,8,8.51,,,,,
Math,28,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,29,36,FAIL,2,FAIL,2,INCONCLUSIVE,321,268,83.49,134,101,75.37,,,,,
Math,3,74,FAIL,3,FAIL,3,INCONCLUSIVE,419,282,67.3,234,190,81.2,,,,,
Math,30,13,FAIL,1,FAIL,1,INCONCLUSIVE,34,34,100.0,10,10,100.0,,,,,
Math,31,25,FAIL,5,FAIL,5,INCONCLUSIVE,59,55,93.22,30,22,73.33,,,,,
Math,32,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,33,38,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,2.0,5.0,log_ant_total,log_ant_total
Math,34,31,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,35,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,3.0,5.0,log_ant_total,log_ant_total
Math,36,59,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,3.0,6.0,log_ant_total,log_ant_total
Math,37,35,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,38,24,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,4.0,7.0,log_ant_total,log_ant_total
Math,39,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,2.0,5.0,log_ant_total,log_ant_total
Math,4,22,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Math,40,17,FAIL,1,FAIL,1,INCONCLUSIVE,126,101,80.16,66,45,68.18,,,,,
Math,41,34,FAIL,6,FAIL,6,INCONCLUSIVE,112,103,91.96,46,33,71.74,,,,,
Math,42,14,FAIL,6,FAIL,6,INCONCLUSIVE,182,130,71.43,120,68,56.67,,,,,
Math,43,22,FAIL,3,FAIL,3,INCONCLUSIVE,192,172,89.58,58,34,58.62,,,,,
Math,44,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,45,12,FAIL,2,FAIL,2,INCONCLUSIVE,97,93,95.88,22,21,95.45,,,,,
Math,46,65,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,3.0,5.0,log_ant_total,log_ant_total
Math,47,43,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,3.0,6.0,log_ant_total,log_ant_total
Math,48,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,49,37,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,2.0,5.0,log_ant_total,log_ant_total
Math,5,76,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,50,19,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,51,17,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,52,30,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,3.0,5.0,log_ant_total,log_ant_total
Math,53,70,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,3.0,7.0,log_ant_total,log_ant_total
Math,54,41,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,3.0,6.0,log_ant_total,log_ant_total
Math,55,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,2.0,5.0,log_ant_total,log_ant_total
Math,56,27,FAIL,8,FAIL,4,INCONCLUSIVE,75,74,98.67,34,32,94.12,,,,,
Math,57,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,2.0,5.0,log_ant_total,log_ant_total
Math,58,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,59,103,FAIL,4,FAIL,4,INCONCLUSIVE,1549,1090,70.37,652,284,43.56,,,,,
Math,6,92,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Math,60,13,PASS,0,PASS,0,NOT_REVEALING,47,41,87.23,18,14,77.78,,,,,
Math,61,17,PASS,0,PASS,0,NOT_REVEALING,34,28,82.35,12,12,100.0,,,,,
Math,62,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,3.0,5.0,log_ant_total,log_ant_total
Math,63,75,FAIL,3,FAIL,4,INCONCLUSIVE,518,318,61.39,441,254,57.6,,,,,
Math,64,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,65,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,66,11,PASS,0,FAIL,1,INCONCLUSIVE,102,102,100.0,58,55,94.83,,,,,
Math,67,12,FAIL,3,FAIL,3,INCONCLUSIVE,93,76,81.72,34,29,85.29,,,,,
Math,68,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Math,69,8,PASS,0,PASS,0,NOT_REVEALING,75,69,92.0,30,29,96.67,,,,,
Math,7,29,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Math,70,9,FAIL,2,FAIL,2,INCONCLUSIVE,23,18,78.26,6,6,100.0,,,,,
Math,71,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,72,17,FAIL,1,FAIL,1,INCONCLUSIVE,107,92,85.98,54,44,81.48,,,,,
Math,73,10,PASS,0,PASS,0,NOT_REVEALING,104,88,84.62,52,42,80.77,,,,,
Math,74,6,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,75,26,FAIL,1,FAIL,1,INCONCLUSIVE,134,114,85.07,48,37,77.08,,,,,
Math,76,18,FAIL,4,FAIL,4,INCONCLUSIVE,134,107,79.85,54,36,66.67,,,,,
Math,77,105,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,78,16,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,79,60,FAIL,2,FAIL,2,INCONCLUSIVE,420,266,63.33,345,216,62.61,,,,,
Math,8,13,PASS,0,NOT_RUN,,NOT_AVAILABLE,40,39,97.5,24,23,95.83,,2.0,,,log_ant_total
Math,80,10,FAIL,1,FAIL,1,INCONCLUSIVE,854,282,33.02,414,80,19.32,,,,,
Math,81,11,PASS,0,PASS,0,NOT_REVEALING,853,286,33.53,414,84,20.29,,,,,
Math,82,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Math,83,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,84,6,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,3.0,6.0,log_ant_total,log_ant_total
Math,85,23,FAIL,3,PASS,0,REVEALING,38,35,92.11,22,19,86.36,,,,,
Math,86,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,87,8,PASS,0,PASS,0,NOT_REVEALING,152,11,7.24,90,7,7.78,,,,,
Math,88,32,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Math,89,9,PASS,0,PASS,0,NOT_REVEALING,108,97,89.81,32,30,93.75,,,,,
Math,9,26,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Math,90,9,FAIL,1,FAIL,2,INCONCLUSIVE,106,87,82.08,32,29,90.62,,,,,
Math,91,23,PASS,0,PASS,0,NOT_REVEALING,163,158,96.93,90,85,94.44,,,,,
Math,92,45,FAIL,2,FAIL,2,INCONCLUSIVE,231,184,79.65,223,181,81.17,,,,,
Math,93,52,PASS,0,PASS,0,NOT_REVEALING,226,211,93.36,217,202,93.09,,,,,
Math,94,31,PASS,0,PASS,0,NOT_REVEALING,225,180,80.0,215,175,81.4,,,,,
Math,95,7,PASS,0,PASS,0,NOT_REVEALING,30,30,100.0,10,10,100.0,,,,,
Math,96,11,PASS,0,FAIL,1,INCONCLUSIVE,142,139,97.89,102,91,89.22,,,,,
Math,97,14,PASS,0,PASS,0,NOT_REVEALING,89,87,97.75,46,41,89.13,,,,,
Math,98,97,FAIL,3,FAIL,3,INCONCLUSIVE,918,773,84.2,554,440,79.42,,,,,
Math,99,39,PASS,0,PASS,0,NOT_REVEALING,269,249,92.57,271,245,90.41,,,,,
Mockito,1,32,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,19.0,18.0,37.0,log_ant_total,log_ant_total
Mockito,10,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,18.0,18.0,36.0,log_ant_total,log_ant_total
Mockito,11,21,FAIL,1,FAIL,1,INCONCLUSIVE,14,14,100.0,6,3,50.0,,,,,
Mockito,12,9,FAIL,1,FAIL,1,INCONCLUSIVE,6,6,100.0,4,3,75.0,,,,,
Mockito,13,19,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Mockito,14,40,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,5.0,9.0,log_ant_total,log_ant_total
Mockito,15,8,PASS,0,PASS,0,NOT_REVEALING,13,13,100.0,2,2,100.0,,,,,
Mockito,16,74,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,4.0,7.0,log_ant_total,log_ant_total
Mockito,17,48,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,2.0,5.0,log_ant_total,log_ant_total
Mockito,18,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,16.0,16.0,32.0,log_ant_total,log_ant_total
Mockito,19,62,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,17.0,17.0,34.0,log_ant_total,log_ant_total
Mockito,2,16,FAIL,1,FAIL,2,INCONCLUSIVE,9,9,100.0,6,3,50.0,,,,,
Mockito,20,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,18.0,17.0,35.0,log_ant_total,log_ant_total
Mockito,21,5,FAIL,1,FAIL,1,INCONCLUSIVE,16,16,100.0,2,2,100.0,,,,,
Mockito,22,29,PASS,0,PASS,0,NOT_REVEALING,13,12,92.31,24,24,100.0,,,,,
Mockito,23,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,8.0,8.0,16.0,log_ant_total,log_ant_total
Mockito,24,38,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,9.0,10.0,19.0,log_ant_total,log_ant_total
Mockito,25,27,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,7.0,7.0,14.0,log_ant_total,log_ant_total
Mockito,26,26,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,7.0,7.0,14.0,log_ant_total,log_ant_total
Mockito,27,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,3.0,6.0,log_ant_total,log_ant_total
Mockito,28,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,4.0,7.0,log_ant_total,log_ant_total
Mockito,29,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,5.0,5.0,10.0,log_ant_total,log_ant_total
Mockito,3,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,21.0,21.0,42.0,log_ant_total,log_ant_total
Mockito,30,63,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,4.0,8.0,log_ant_total,log_ant_total
Mockito,31,8,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,3.0,7.0,log_ant_total,log_ant_total
Mockito,32,8,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,6.0,10.0,log_ant_total,log_ant_total
Mockito,33,135,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,5.0,9.0,log_ant_total,log_ant_total
Mockito,34,32,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,4.0,8.0,log_ant_total,log_ant_total
Mockito,35,51,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,4.0,8.0,log_ant_total,log_ant_total
Mockito,36,32,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,3.0,7.0,log_ant_total,log_ant_total
Mockito,37,13,FAIL,8,FAIL,8,INCONCLUSIVE,27,27,100.0,26,25,96.15,,,,,
Mockito,38,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,2.0,5.0,log_ant_total,log_ant_total
Mockito,4,71,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,24.0,15.0,39.0,log_ant_total,log_ant_total
Mockito,5,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,18.0,18.0,36.0,log_ant_total,log_ant_total
Mockito,6,53,FAIL,14,FAIL,14,INCONCLUSIVE,55,54,98.18,0,0,,,,,,
Mockito,7,22,FAIL,6,FAIL,6,INCONCLUSIVE,174,112,64.37,82,39,47.56,,,,,
Mockito,8,16,FAIL,4,FAIL,4,INCONCLUSIVE,173,99,57.23,80,37,46.25,,,,,
Mockito,9,4,PASS,0,FAIL,3,INCONCLUSIVE,2,2,100.0,0,0,,,,,,
Time,1,63,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Time,10,35,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Time,11,43,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Time,12,242,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Time,13,46,FAIL,1,FAIL,1,INCONCLUSIVE,672,220,32.74,452,61,13.5,,,,,
