project,bug_id,tests,buggy_result,buggy_fails,fixed_result,fixed_fails,verdict,lines,covered_lines,line_cov,branches,covered_branches,branch_cov,buggy_test_seconds,fixed_test_seconds,test_run_seconds,buggy_test_time_source,fixed_test_time_source
Lang,30,128,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,31,21,FAIL,3,FAIL,3,INCONCLUSIVE,1178,251,21.31,1045,187,17.89,,,,,
Lang,32,50,FAIL,1,FAIL,1,INCONCLUSIVE,146,120,82.19,86,68,79.07,,,,,
Lang,33,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,34,97,FAIL,4,FAIL,100,INCONCLUSIVE,515,452,87.77,216,156,72.22,,,,,
Lang,35,16,FAIL,1,FAIL,1,INCONCLUSIVE,964,160,16.6,806,110,13.65,,,,,
Lang,36,89,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,37,62,PASS,0,PASS,0,NOT_REVEALING,951,214,22.5,804,135,16.79,,,,,
Lang,38,28,FAIL,1,PASS,0,REVEALING,464,360,77.59,228,136,59.65,,,,,
Lang,39,26,FAIL,2,FAIL,2,INCONCLUSIVE,1126,260,23.09,1005,220,21.89,,,,,
Lang,4,16,FAIL,1,FAIL,1,INCONCLUSIVE,25,25,100.0,14,14,100.0,,,,,
Lang,40,20,FAIL,4,FAIL,4,INCONCLUSIVE,1096,274,25.0,997,209,20.96,,,,,
Lang,41,78,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,42,30,FAIL,1,FAIL,1,INCONCLUSIVE,207,117,56.52,64,38,59.38,,,,,
Lang,43,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,44,37,FAIL,14,FAIL,14,INCONCLUSIVE,190,124,65.26,216,93,43.06,,,,,
Lang,45,47,FAIL,7,FAIL,7,INCONCLUSIVE,138,131,94.93,102,97,95.1,,,,,
Lang,46,48,FAIL,1,FAIL,2,INCONCLUSIVE,221,164,74.21,107,88,82.24,,,,,
Lang,47,29,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,49,56,FAIL,4,FAIL,4,INCONCLUSIVE,276,258,93.48,184,148,80.43,,,,,
Lang,5,22,FAIL,3,FAIL,3,INCONCLUSIVE,82,77,93.9,56,49,87.5,,,,,
Lang,50,33,FAIL,1,FAIL,1,INCONCLUSIVE,467,353,75.59,232,127,54.74,,,,,
Lang,51,33,FAIL,2,FAIL,2,INCONCLUSIVE,171,155,90.64,212,161,75.94,,,,,
Lang,52,45,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,53,50,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,54,30,FAIL,3,FAIL,3,INCONCLUSIVE,79,75,94.94,64,52,81.25,,,,,
Lang,55,19,FAIL,7,FAIL,7,INCONCLUSIVE,57,53,92.98,26,23,88.46,,,,,
Lang,56,17,PASS,0,PASS,0,NOT_REVEALING,464,316,68.1,232,124,53.45,,,,,
Lang,57,25,FAIL,1,FAIL,1,INCONCLUSIVE,79,77,97.47,64,53,82.81,,,,,
Lang,58,56,FAIL,2,FAIL,2,INCONCLUSIVE,435,351,80.69,420,289,68.81,,,,,
Lang,59,73,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Lang,6,13,FAIL,2,FAIL,2,INCONCLUSIVE,30,30,100.0,12,12,100.0,,,,,
Lang,60,84,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Lang,61,170,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,62,34,FAIL,1,FAIL,1,INCONCLUSIVE,241,145,60.17,90,54,60.0,,,,,
Lang,63,17,FAIL,9,FAIL,9,INCONCLUSIVE,252,160,63.49,135,82,60.74,,,,,
Lang,64,9,FAIL,8,FAIL,8,INCONCLUSIVE,18,4,22.22,8,0,0.0,,,,,
Lang,65,34,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,7,34,FAIL,2,FAIL,2,INCONCLUSIVE,380,275,72.37,366,200,54.64,,,,,
Lang,8,29,PASS,0,PASS,0,NOT_REVEALING,337,212,62.91,150,80,53.33,,,,,
Lang,9,21,FAIL,4,FAIL,4,INCONCLUSIVE,273,216,79.12,123,85,69.11,,,,,
Math,1,104,FAIL,8,FAIL,8,INCONCLUSIVE,425,361,84.94,192,151,78.65,,,,,
Math,10,46,FAIL,4,FAIL,4,INCONCLUSIVE,552,451,81.7,286,189,66.08,,,,,
Math,100,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,101,40,PASS,0,PASS,0,NOT_REVEALING,143,136,95.1,52,49,94.23,,,,,
Math,102,29,PASS,0,FAIL,1,INCONCLUSIVE,111,110,99.1,86,78,90.7,,,,,
Math,103,33,FAIL,5,FAIL,3,INCONCLUSIVE,37,37,100.0,14,14,100.0,,,,,
Math,104,14,FAIL,1,FAIL,1,INCONCLUSIVE,47,42,89.36,40,36,90.0,,,,,
Math,105,23,FAIL,8,FAIL,8,INCONCLUSIVE,71,71,100.0,18,18,100.0,,,,,
Math,106,17,FAIL,7,FAIL,7,INCONCLUSIVE,57,51,89.47,15,12,80.0,,,,,
Math,11,14,FAIL,2,FAIL,1,INCONCLUSIVE,59,59,100.0,28,28,100.0,,,,,
Math,12,21,FAIL,5,FAIL,5,INCONCLUSIVE,48,46,95.83,14,12,85.71,,,,,
Math,13,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,14,15,FAIL,2,FAIL,1,INCONCLUSIVE,51,50,98.04,14,14,100.0,,,,,
Math,15,32,FAIL,1,FAIL,1,INCONCLUSIVE,1497,796,53.17,798,267,33.46,,,,,
Math,16,37,FAIL,6,FAIL,6,INCONCLUSIVE,1484,837,56.4,790,288,36.46,,,,,
Math,17,25,FAIL,2,FAIL,2,INCONCLUSIVE,1029,638,62.0,738,420,56.91,,,,,
Math,18,9,PASS,0,PASS,0,NOT_REVEALING,507,432,85.21,276,193,69.93,,,,,
Math,19,13,PASS,0,PASS,0,NOT_REVEALING,498,451,90.56,272,210,77.21,,,,,
Math,2,25,FAIL,1,FAIL,1,INCONCLUSIVE,74,73,98.65,26,23,88.46,,,,,
Math,20,9,PASS,0,PASS,0,NOT_REVEALING,497,428,86.12,268,205,76.49,,,,,
Math,21,10,FAIL,2,FAIL,2,INCONCLUSIVE,52,52,100.0,28,28,100.0,,,,,
Math,22,29,FAIL,1,FAIL,3,INCONCLUSIVE,86,86,100.0,22,21,95.45,,,,,
Math,23,7,PASS,0,PASS,0,NOT_REVEALING,120,111,92.5,74,58,78.38,,,,,
Math,24,7,FAIL,1,PASS,0,REVEALING,119,102,85.71,74,48,64.86,,,,,
Math,25,9,FAIL,1,FAIL,2,INCONCLUSIVE,94,89,94.68,28,26,92.86,,,,,
Math,26,39,FAIL,1,FAIL,1,INCONCLUSIVE,183,177,96.72,94,86,91.49,,,,,
Math,27,47,FAIL,47,FAIL,47,INCONCLUSIVE,183,28,15.3,94,8,8.51,,,,,
Math,28,7,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,29,36,FAIL,2,FAIL,2,INCONCLUSIVE,321,268,83.49,134,101,75.37,,,,,
Math,3,74,FAIL,3,FAIL,3,INCONCLUSIVE,419,282,67.3,234,190,81.2,,,,,
Math,30,13,FAIL,1,FAIL,1,INCONCLUSIVE,34,34,100.0,10,10,100.0,,,,,
Math,31,25,FAIL,5,FAIL,5,INCONCLUSIVE,59,55,93.22,30,22,73.33,,,,,
Math,32,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,33,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,34,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,35,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,36,89,FAIL,1,FAIL,1,INCONCLUSIVE,230,215,93.48,92,79,85.87,,,,,
Math,37,30,FAIL,2,FAIL,2,INCONCLUSIVE,220,195,88.64,158,113,71.52,,,,,
Math,38,6,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Math,39,8,PASS,0,PASS,0,NOT_REVEALING,107,106,99.07,48,47,97.92,,,,,
Math,4,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,40,17,FAIL,1,FAIL,1,INCONCLUSIVE,126,101,80.16,66,45,68.18,,,,,
Math,41,34,FAIL,6,FAIL,6,INCONCLUSIVE,112,103,91.96,46,33,71.74,,,,,
Math,42,14,FAIL,6,FAIL,6,INCONCLUSIVE,182,130,71.43,120,68,56.67,,,,,
Math,43,22,FAIL,3,FAIL,3,INCONCLUSIVE,192,172,89.58,58,34,58.62,,,,,
Math,44,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,45,12,FAIL,2,FAIL,2,INCONCLUSIVE,97,93,95.88,22,21,95.45,,,,,
Math,46,68,PASS,0,FAIL,2,INCONCLUSIVE,202,158,78.22,148,109,73.65,,,,,
Math,47,78,PASS,0,FAIL,2,INCONCLUSIVE,201,162,80.6,142,107,75.35,,,,,
Math,48,13,PASS,0,PASS,0,NOT_REVEALING,73,56,76.71,46,29,63.04,,,,,
Math,49,19,PASS,0,PASS,0,NOT_REVEALING,378,354,93.65,152,135,88.82,,,,,
Math,5,41,PASS,0,FAIL,1,INCONCLUSIVE,226,145,64.16,170,93,54.71,,,,,
Math,50,10,FAIL,1,FAIL,1,INCONCLUSIVE,75,59,78.67,48,29,60.42,,,,,
Math,51,15,FAIL,1,FAIL,1,INCONCLUSIVE,71,57,80.28,45,23,51.11,,,,,
Math,52,19,PASS,0,PASS,0,NOT_REVEALING,367,341,92.92,122,89,72.95,,,,,
Math,53,20,PASS,0,PASS,0,NOT_REVEALING,170,167,98.24,114,100,87.72,,,,,
Math,54,13,FAIL,2,PASS,0,REVEALING,996,737,74.0,694,458,65.99,,,,,
Math,55,16,PASS,0,PASS,0,NOT_REVEALING,116,116,100.0,48,40,83.33,,,,,
Math,56,27,FAIL,8,FAIL,4,INCONCLUSIVE,75,74,98.67,34,32,94.12,,,,,
Math,57,8,PASS,0,PASS,0,NOT_REVEALING,120,117,97.5,54,49,90.74,,,,,
Math,58,7,PASS,0,PASS,0,NOT_REVEALING,94,64,68.09,58,36,62.07,,,,,
Math,59,103,FAIL,4,FAIL,4,INCONCLUSIVE,1549,1090,70.37,652,284,43.56,,,,,
Math,6,57,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,60,13,PASS,0,PASS,0,NOT_REVEALING,47,41,87.23,18,14,77.78,,,,,
Math,61,17,PASS,0,PASS,0,NOT_REVEALING,34,28,82.35,12,12,100.0,,,,,
Math,62,8,PASS,0,PASS,0,NOT_REVEALING,47,46,97.87,18,17,94.44,,,,,
Math,63,75,FAIL,3,FAIL,4,INCONCLUSIVE,518,318,61.39,441,254,57.6,,,,,
Math,64,6,FAIL,1,FAIL,1,INCONCLUSIVE,342,196,57.31,200,88,44.0,,,,,
Math,65,16,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Math,66,11,PASS,0,FAIL,1,INCONCLUSIVE,102,102,100.0,58,55,94.83,,,,,
Math,67,12,FAIL,3,FAIL,3,INCONCLUSIVE,93,76,81.72,34,29,85.29,,,,,
Math,68,7,PASS,0,PASS,0,NOT_REVEALING,332,187,56.33,196,84,42.86,,,,,
Math,69,8,PASS,0,PASS,0,NOT_REVEALING,75,69,92.0,30,29,96.67,,,,,
Math,7,12,PASS,0,PASS,0,NOT_REVEALING,130,69,53.08,50,14,28.0,,,,,
Math,70,9,FAIL,2,FAIL,2,INCONCLUSIVE,23,18,78.26,6,6,100.0,,,,,
Math,71,16,PASS,0,FAIL,1,INCONCLUSIVE,197,178,90.36,98,79,80.61,,,,,
Math,72,17,FAIL,1,FAIL,1,INCONCLUSIVE,107,92,85.98,54,44,81.48,,,,,
Math,73,10,PASS,0,PASS,0,NOT_REVEALING,104,88,84.62,52,42,80.77,,,,,
Math,74,8,PASS,0,PASS,0,NOT_REVEALING,122,112,91.8,54,46,85.19,,,,,
Math,75,26,FAIL,1,FAIL,1,INCONCLUSIVE,134,114,85.07,48,37,77.08,,,,,
Math,76,18,FAIL,4,FAIL,4,INCONCLUSIVE,134,107,79.85,54,36,66.67,,,,,
Math,77,42,FAIL,2,PASS,0,REVEALING,799,584,73.09,338,233,68.93,,,,,
Math,78,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,79,60,FAIL,2,FAIL,2,INCONCLUSIVE,420,266,63.33,345,216,62.61,,,,,
Math,8,10,PASS,0,NOT_RUN,,NOT_AVAILABLE,40,40,100.0,24,24,100.0,,1.0,,,log_ant_total
Math,80,10,FAIL,1,FAIL,1,INCONCLUSIVE,854,282,33.02,414,80,19.32,,,,,
Math,81,11,PASS,0,PASS,0,NOT_REVEALING,853,286,33.53,414,84,20.29,,,,,
Math,82,5,PASS,0,PASS,0,NOT_REVEALING,60,58,96.67,36,33,91.67,,,,,
Math,83,11,PASS,0,FAIL,2,INCONCLUSIVE,155,11,7.1,92,7,7.61,,,,,
Math,84,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Math,85,23,FAIL,3,PASS,0,REVEALING,38,35,92.11,22,19,86.36,,,,,
Math,86,10,FAIL,1,PASS,0,REVEALING,116,98,84.48,60,50,83.33,,,,,
Math,87,8,PASS,0,PASS,0,NOT_REVEALING,152,11,7.24,90,7,7.78,,,,,
Math,88,16,FAIL,2,FAIL,2,INCONCLUSIVE,152,11,7.24,94,6,6.38,,,,,
Math,89,9,PASS,0,PASS,0,NOT_REVEALING,108,97,89.81,32,30,93.75,,,,,
Math,9,16,PASS,0,PASS,0,NOT_REVEALING,46,45,97.83,16,16,100.0,,,,,
Math,90,9,FAIL,1,FAIL,2,INCONCLUSIVE,106,87,82.08,32,29,90.62,,,,,
Math,91,23,PASS,0,PASS,0,NOT_REVEALING,163,158,96.93,90,85,94.44,,,,,
Math,92,45,FAIL,2,FAIL,2,INCONCLUSIVE,231,184,79.65,223,181,81.17,,,,,
Math,93,52,PASS,0,PASS,0,NOT_REVEALING,226,211,93.36,217,202,93.09,,,,,
Math,94,31,PASS,0,PASS,0,NOT_REVEALING,225,180,80.0,215,175,81.4,,,,,
Math,95,7,PASS,0,PASS,0,NOT_REVEALING,30,30,100.0,10,10,100.0,,,,,
Math,96,11,PASS,0,FAIL,1,INCONCLUSIVE,142,139,97.89,102,91,89.22,,,,,
Math,97,14,PASS,0,PASS,0,NOT_REVEALING,89,87,97.75,46,41,89.13,,,,,
Math,98,97,FAIL,3,FAIL,3,INCONCLUSIVE,918,773,84.2,554,440,79.42,,,,,
Math,99,39,PASS,0,PASS,0,NOT_REVEALING,269,249,92.57,271,245,90.41,,,,,
Mockito,1,17,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,12.0,12.0,24.0,log_ant_total,log_ant_total
Mockito,10,2,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,12.0,13.0,25.0,log_ant_total,log_ant_total
Mockito,11,21,FAIL,1,FAIL,1,INCONCLUSIVE,14,14,100.0,6,3,50.0,,,,,
Mockito,12,9,FAIL,1,FAIL,1,INCONCLUSIVE,6,6,100.0,4,3,75.0,,,,,
Mockito,13,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Mockito,14,32,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Mockito,15,8,PASS,0,PASS,0,NOT_REVEALING,13,13,100.0,2,2,100.0,,,,,
Mockito,16,55,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Mockito,17,23,PASS,0,FAIL,2,INCONCLUSIVE,61,61,100.0,32,32,100.0,,,,,
Mockito,18,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,13.0,16.0,29.0,log_ant_total,log_ant_total
Mockito,19,31,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,13.0,15.0,28.0,log_ant_total,log_ant_total
Mockito,2,16,FAIL,1,FAIL,2,INCONCLUSIVE,9,9,100.0,6,3,50.0,,,,,
Mockito,20,7,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,15.0,16.0,31.0,log_ant_total,log_ant_total
Mockito,21,5,FAIL,1,FAIL,1,INCONCLUSIVE,16,16,100.0,2,2,100.0,,,,,
Mockito,22,29,PASS,0,PASS,0,NOT_REVEALING,13,12,92.31,24,24,100.0,,,,,
Mockito,23,3,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,7.0,7.0,14.0,log_ant_total,log_ant_total
Mockito,24,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,7.0,6.0,13.0,log_ant_total,log_ant_total
Mockito,25,5,PASS,0,PASS,0,NOT_REVEALING,23,22,95.65,6,5,83.33,,,,,
Mockito,26,10,FAIL,1,PASS,0,REVEALING,36,35,97.22,2,2,100.0,,,,,
Mockito,27,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,3.0,5.0,log_ant_total,log_ant_total
Mockito,28,6,PASS,0,PASS,0,NOT_REVEALING,30,28,93.33,10,8,80.0,,,,,
Mockito,29,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Mockito,3,28,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,11.0,12.0,23.0,log_ant_total,log_ant_total
Mockito,30,12,FAIL,1,NOT_RUN,,NOT_AVAILABLE,112,87,77.68,14,11,78.57,,3.0,,,log_ant_total
Mockito,31,5,PASS,0,PASS,0,NOT_REVEALING,19,18,94.74,6,6,100.0,,,,,
Mockito,32,6,FAIL,2,FAIL,2,INCONCLUSIVE,23,20,86.96,12,12,100.0,,,,,
Mockito,33,27,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,3.0,7.0,log_ant_total,log_ant_total
Mockito,34,22,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,3.0,6.0,log_ant_total,log_ant_total
Mockito,35,5,PASS,0,FAIL,1,INCONCLUSIVE,51,50,98.04,0,0,,,,,,
Mockito,36,22,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,3.0,6.0,log_ant_total,log_ant_total
Mockito,37,13,FAIL,8,FAIL,8,INCONCLUSIVE,27,27,100.0,26,25,96.15,,,,,
Mockito,38,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Mockito,4,72,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,16.0,14.0,30.0,log_ant_total,log_ant_total
Mockito,5,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,14.0,14.0,28.0,log_ant_total,log_ant_total
Mockito,6,53,FAIL,14,FAIL,14,INCONCLUSIVE,55,54,98.18,0,0,,,,,,
Mockito,7,22,FAIL,6,FAIL,6,INCONCLUSIVE,174,112,64.37,82,39,47.56,,,,,
Mockito,8,16,FAIL,4,FAIL,4,INCONCLUSIVE,173,99,57.23,80,37,46.25,,,,,
Mockito,9,4,PASS,0,FAIL,3,INCONCLUSIVE,2,2,100.0,0,0,,,,,,
Time,1,53,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Time,10,14,PASS,0,PASS,0,NOT_REVEALING,71,66,92.96,46,42,91.3,,,,,
Time,11,13,FAIL,1,FAIL,1,INCONCLUSIVE,393,64,16.28,193,34,17.62,,,,,
Time,12,86,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Time,13,46,FAIL,1,FAIL,1,INCONCLUSIVE,672,220,32.74,452,61,13.5,,,,,
Time,14,22,PASS,0,PASS,0,NOT_REVEALING,114,84,73.68,46,30,65.22,,,,,
Time,15,27,FAIL,3,FAIL,2,INCONCLUSIVE,75,56,74.67,70,46,65.71,,,,,
Time,16,21,FAIL,1,FAIL,1,INCONCLUSIVE,207,148,71.5,88,50,56.82,,,,,
Time,17,23,FAIL,3,FAIL,3,INCONCLUSIVE,343,227,66.18,162,81,50.0,,,,,
Time,18,17,FAIL,1,FAIL,1,INCONCLUSIVE,344,172,50.0,152,45,29.61,,,,,
Time,19,21,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Time,2,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Time,20,9,FAIL,2,FAIL,2,INCONCLUSIVE,1033,171,16.55,589,76,12.9,,,,,
Time,22,12,FAIL,1,FAIL,1,INCONCLUSIVE,171,96,56.14,58,23,39.66,,,,,
Time,23,12,FAIL,1,FAIL,1,INCONCLUSIVE,342,224,65.5,162,83,51.23,,,,,
Time,24,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Time,25,41,FAIL,4,FAIL,4,INCONCLUSIVE,328,223,67.99,152,81,53.29,,,,,
Time,26,53,FAIL,1,FAIL,1,INCONCLUSIVE,567,392,69.14,240,144,60.0,,,,,
Time,27,22,FAIL,1,FAIL,1,INCONCLUSIVE,670,235,35.07,446,88,19.73,,,,,
Time,3,28,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Time,4,23,PASS,0,PASS,0,NOT_REVEALING,253,215,84.98,106,74,69.81,,,,,
Time,5,18,PASS,0,PASS,0,NOT_REVEALING,283,248,87.63,62,55,88.71,,,,,
Time,6,22,PASS,0,PASS,0,NOT_REVEALING,361,183,50.69,168,46,27.38,,,,,
Time,7,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Time,8,30,PASS,0,PASS,0,NOT_REVEALING,355,232,65.35,178,91,51.12,,,,,
Time,9,21,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
